2c5f44b3be59f52e7c0dc650febec29b -> [['o', 'e', 'u', 'q'], ['i', 't', 'w', 'f'], ['a', 'm', 'c', 'h'], ['j', 'z', 'g', 'x']]
3be42b96819e7eee4ef38fb595fe228f -> [['j', 'o', 'u', 'm'], ['d', 'v', 'b', 'z'], ['t', 'g', 'p', 'i'], ['r', 'h', 'q', 's']]
e2bb6262e43ca7e3a5c5eca3771c5d3b -> [['k', 'i', 'd', 'm'], ['n', 'v', 'y', 'o'], ['s', 'r', 'x', 'a'], ['g', 'w', 'e', 'h']]
b594f5a60b02ae5fa2eb9b8ae240133f -> [['d', 'e', 'b', 'u'], ['s', 'm', 'n', 'j'], ['c', 'h', 'y', 'p'], ['t', 'f', 'g', 'a']]
db031fc05691decc9a47cceb3e76acf5 -> [['q', 'x', 'w', 'h'], ['s', 'n', 'p', 'r'], ['d', 'b', 't', 'c'], ['m', 'k', 'o', 'i']]
c8fb8a3b1a34ddef36f0ad933eb06da8 -> [['w', 'l', 'd', 'c'], ['k', 'm', 't', 'v'], ['j', 'h', 'f', 'b'], ['p', 'x', 'a', 'y']]
f2733c871ef3188c0eb097b4c845ca6e -> [['i', 'y', 'z', 'w'], ['q', 'e', 's', 'n'], ['d', 'u', 'c', 'k'], ['v', 'h', 'f', 'm']]
855d47c5729260e0647d530b4f19233a -> [['a', 'h', 'g', 'p'], ['f', 'z', 't', 'r'], ['x', 'w', 'l', 'u'], ['e', 'j', 'y', 'q']]
1533dc3fef4c297f6a768dadcb516ee3 -> [['t', 'v', 'z', 'r'], ['i', 'e', 'x', 'p'], ['d', 'q', 'h', 'a'], ['o', 'n', 'u', 'm']]
68b48b1dcbd33b89e68ff9f91297ec90 -> [['j', 'k', 'v', 'r'], ['a', 'p', 's', 'b'], ['e', 'w', 'm', 'z'], ['c', 'g', 'f', 'o']]
c26ce2a7c50b27e39d806ec8fc41bf94 -> [['s', 'f', 'q', 'r'], ['n', 'w', 'm', 'd'], ['t', 'o', 'e', 'u'], ['p', 'c', 'h', 'v']]
2b5d0f558349690355b014b942fb46ff -> [['m', 'a', 't', 'l'], ['j', 'z', 'v', 'y'], ['h', 'x', 'f', 'k'], ['b', 'n', 'q', 'r']]
46d22c42b8774405a1c8edd7dd3a85fe -> [['g', 'w', 'p', 'k'], ['s', 'q', 'v', 'l'], ['o', 'f', 'c', 'u'], ['e', 'n', 'a', 'i']]
4eb7203eddcd43c4b0e2a9f9bffb6d0d -> [['d', 'l', 't', 'c'], ['j', 's', 'x', 'k'], ['g', 'w', 'a', 'h'], ['e', 'v', 'n', 'q']]
4014483bc96761a9d11cb7ebfa80ac37 -> [['e', 'a', 'v', 'b'], ['d', 'k', 'z', 'q'], ['n', 'p', 'o', 'f'], ['j', 'g', 'w', 'r']]
5942c0aec7f3bd17e4325acf522c02b6 -> [['v', 's', 'm', 'i'], ['p', 'r', 'w', 'x'], ['o', 'b', 'f', 'k'], ['e', 'j', 'd', 'q']]
2b44713f555afd79959aaa8211fc7c56 -> [['m', 'u', 'n', 'x'], ['p', 'c', 'j', 't'], ['b', 'r', 'o', 's'], ['w', 'h', 'l', 'd']]
5fb7d7c605f5412c562292c6009cfd9d -> [['a', 'b', 'd', 'u'], ['v', 'e', 'w', 'i'], ['g', 'z', 'p', 'j'], ['f', 'n', 'r', 's']]
6455db7fc6ce904b2cffee223b4870e3 -> [['n', 'y', 'p', 'e'], ['a', 'j', 'f', 'h'], ['s', 'g', 'u', 'z'], ['i', 'l', 'r', 'v']]
c436c41682b69e106d49da7135a148c9 -> [['e', 'q', 'f', 'l'], ['y', 'x', 'p', 's'], ['u', 'z', 'm', 'b'], ['a', 'n', 'd', 'c']]
959e91f4ff68ad36824102529d16165d -> [['y', 'g', 's', 'k'], ['d', 'i', 'p', 'e'], ['l', 'a', 't', 'o'], ['m', 'v', 'w', 'z']]
af5e2833a91a7675145e9274499ae91f -> [['g', 'o', 'y', 'b'], ['n', 'r', 'j', 'h'], ['i', 's', 'a', 'c'], ['v', 'm', 'x', 'w']]
40cbcce778ce5d2cacc433ddbee0b743 -> [['w', 'o', 'x', 'f'], ['t', 'e', 'g', 'q'], ['s', 'u', 'v', 'n'], ['z', 'r', 'c', 'l']]
390a0dd5bf5f575f7864ada04e458af8 -> [['b', 'l', 'c', 'k'], ['x', 'o', 'y', 'a'], ['n', 'g', 'v', 'h'], ['r', 'w', 'q', 'u']]
f30c7135a2771a011c1ee9b661efae39 -> [['d', 'c', 'x', 'l'], ['h', 't', 'i', 'o'], ['v', 'k', 'j', 's'], ['z', 'u', 'w', 'p']]
73252b6677c52f59d1238158684b7909 -> [['h', 'z', 'b', 'c'], ['n', 'w', 'u', 'f'], ['a', 'd', 'o', 'j'], ['s', 'p', 't', 'r']]
298fb181fe90ba8a403e14baa0104516 -> [['s', 'r', 'm', 'c'], ['h', 'k', 'g', 'd'], ['b', 'x', 'i', 'n'], ['l', 'y', 'e', 'w']]
63c9d4cc177a9086984f5b12f53d46ba -> [['v', 'x', 'm', 'd'], ['u', 'z', 'o', 'w'], ['g', 'i', 'f', 'r'], ['h', 'p', 'q', 'l']]
fae96ede0a1395ad4cb578a90446ebec -> [['l', 'n', 'i', 'a'], ['e', 'x', 'd', 'h'], ['k', 'u', 'b', 'c'], ['t', 'y', 'o', 's']]
1c04b93928c77334525da60879622602 -> [['a', 'y', 'c', 'w'], ['b', 'z', 'g', 't'], ['d', 'k', 'i', 'h'], ['v', 'j', 'f', 'x']]
2bc141f553c006e49c81f755aa07836b -> [['g', 'l', 'm', 'f'], ['d', 'u', 'c', 'z'], ['h', 'i', 'e', 'w'], ['t', 'b', 'q', 'j']]
fd977a0c7a95939c4e2d0bc2085a6a2a -> [['m', 'l', 'e', 'r'], ['y', 'h', 'z', 'k'], ['a', 'n', 'v', 's'], ['c', 'f', 'i', 'x']]
4f2a3d567ca694fc3c43121f8dfb164d -> [['y', 't', 'e', 'l'], ['a', 'q', 'f', 'd'], ['h', 'v', 'g', 'n'], ['b', 'x', 'p', 'c']]
23ad449e33c5e5260613e0e846b78eab -> [['c', 'h', 'o', 'b'], ['j', 'p', 'v', 'e'], ['w', 'i', 'd', 'k'], ['a', 'u', 'r', 'm']]
6f797980dd32a610dc3b556343d276b8 -> [['e', 'u', 'c', 'o'], ['p', 'k', 'm', 's'], ['a', 'j', 'd', 'n'], ['i', 'b', 'y', 'r']]
9f285bf92dac04b859c918784d3638ef -> [['g', 'u', 'f', 'k'], ['p', 'i', 'd', 'r'], ['c', 'b', 't', 'l'], ['e', 'n', 'y', 'h']]
6bee6bb9a510adfef68d4088647ca369 -> [['m', 'g', 'n', 'a'], ['p', 'e', 'd', 'v'], ['q', 'y', 'c', 'z'], ['f', 't', 'i', 'b']]
e6645860f33f5ce1791049c5ec877c38 -> [['e', 'g', 'v', 'a'], ['l', 'r', 'm', 'k'], ['z', 's', 'd', 'p'], ['w', 'f', 'q', 'o']]
986f1ff8146da6d5ba11adb9a3f3b622 -> [['i', 'p', 'x', 'h'], ['v', 'r', 's', 'a'], ['m', 'w', 'u', 'o'], ['g', 'b', 'l', 'j']]
2bf00f742a2d1a2c488318677edf2dac -> [['m', 'c', 'p', 'k'], ['y', 'w', 'j', 'l'], ['f', 'h', 'o', 'e'], ['x', 'i', 's', 'v']]
596d531b5ce664d4eee8e48b5104d570 -> [['s', 't', 'p', 'g'], ['b', 'r', 'n', 'h'], ['m', 'o', 'u', 'q'], ['w', 'e', 'a', 'f']]
1d5883611ff62f75cc8f4df5f2ac3f7b -> [['h', 'd', 'v', 's'], ['q', 'n', 'r', 'b'], ['u', 't', 'l', 'c'], ['g', 'w', 'e', 'f']]
19079843883f52e2cc85dc73e4c6c9cf -> [['f', 'j', 'z', 'k'], ['c', 'm', 'a', 'r'], ['p', 'q', 'u', 'x'], ['e', 's', 'y', 'd']]
18cd72ed8f0e848015755f182df5bf81 -> [['r', 'g', 'k', 'j'], ['d', 'c', 'h', 'u'], ['z', 'q', 'x', 'o'], ['b', 's', 'i', 'y']]
0e621cee487ebfaddd31df0d1ed8c902 -> [['o', 'p', 'h', 'g'], ['q', 'u', 'f', 'a'], ['x', 'd', 'v', 'm'], ['e', 's', 'y', 'n']]
905c8ec804406f722591bf07fc0874d1 -> [['y', 'w', 'x', 's'], ['d', 'a', 'l', 'i'], ['m', 'k', 'g', 'z'], ['q', 'v', 'j', 'e']]
bc81ff6acdcc9a5457afdf08f82e1547 -> [['p', 'w', 'm', 'a'], ['o', 'e', 'z', 'v'], ['t', 'g', 'r', 'x'], ['q', 'b', 'h', 'c']]
78e9648903a8a366b4ebf53a686566a2 -> [['i', 'k', 'o', 'c'], ['u', 'm', 'n', 'd'], ['t', 'h', 'e', 'x'], ['j', 'w', 'f', 'g']]
6d62ac7f88d95d95bfb0d96e3318af3b -> [['n', 'z', 'c', 'w'], ['k', 'm', 'u', 'x'], ['s', 'l', 'p', 'y'], ['f', 'a', 'd', 'o']]
42c3acfad0227ee1a13e529909e8a14c -> [['i', 'y', 'e', 'g'], ['b', 'c', 'l', 'd'], ['z', 'u', 'k', 't'], ['f', 'j', 's', 'x']]
1053db27c8a51143a2a2588385082672 -> [['a', 'r', 'f', 'z'], ['b', 'w', 'c', 'u'], ['g', 'p', 'x', 'h'], ['v', 'q', 'i', 'j']]
64bf56227370a3b38daff8239e533897 -> [['n', 'd', 'v', 'w'], ['k', 'e', 'p', 'x'], ['b', 'y', 's', 'o'], ['u', 'c', 'm', 'z']]
df06fa2b6f3364718e56a6f237fc93a6 -> [['q', 'a', 'k', 'b'], ['z', 's', 'w', 'h'], ['m', 'o', 'y', 'd'], ['t', 'x', 'p', 'u']]
67f28472cc3e585e870071e521ce0c96 -> [['q', 'j', 'u', 'r'], ['c', 'k', 'v', 's'], ['x', 'o', 'd', 'z'], ['t', 'n', 'p', 'b']]
c07df11651ff6bb853c0391b24d62844 -> [['k', 'b', 'f', 'x'], ['s', 'i', 'd', 'j'], ['m', 'e', 'l', 'c'], ['n', 'v', 'y', 'r']]
cb74ed692047999ea0f15cf7f26cb450 -> [['e', 's', 'r', 'p'], ['b', 'y', 'x', 'g'], ['m', 'k', 'q', 'j'], ['v', 'u', 'h', 'a']]
9b1d12d1d87dc0d0f3b16e26164997fb -> [['z', 'i', 'g', 'q'], ['s', 'p', 'f', 'l'], ['x', 'w', 'm', 't'], ['o', 'k', 'n', 'v']]
41374bc04b4898efc61f18e4a5ef8693 -> [['a', 'b', 'n', 's'], ['l', 'h', 'f', 'r'], ['o', 'd', 'g', 'x'], ['i', 'p', 'e', 'q']]
c606c2bddf5ec3310ab044e9c0ce15d8 -> [['p', 'b', 'c', 'u'], ['i', 'w', 'y', 'v'], ['q', 'k', 's', 't'], ['g', 'e', 'd', 'h']]
00c61589b07ea4d18a501797e0f25c70 -> [['k', 'l', 's', 'e'], ['c', 'm', 'q', 'r'], ['f', 'u', 'p', 'w'], ['v', 'n', 'a', 'j']]
542bc3eee059f568c079a64f1c93849a -> [['s', 'y', 'h', 'v'], ['r', 'i', 'o', 'x'], ['z', 'j', 'f', 'p'], ['w', 'm', 'n', 'q']]
5dab55612d9c28e3bdda1c587093168e -> [['m', 'l', 'h', 'g'], ['d', 'q', 'r', 'u'], ['c', 'y', 'j', 'w'], ['b', 'n', 'o', 'z']]
44e5c68903726e8910ed3ad3e8d79f69 -> [['k', 'g', 'b', 's'], ['m', 'r', 'a', 'f'], ['z', 'd', 'h', 'w'], ['t', 'o', 'l', 'q']]
9745258f5ff787c041211e7b879812bf -> [['e', 'b', 'i', 'y'], ['w', 'j', 'z', 'a'], ['s', 'k', 'l', 'x'], ['t', 'g', 'v', 'f']]
3ed78514cf7aef0114d0f1326bfbc569 -> [['q', 'n', 'u', 's'], ['y', 'd', 'o', 'f'], ['t', 'r', 'c', 'v'], ['l', 'x', 'k', 'p']]
162e9f590a096a362279b7a2494c2c00 -> [['m', 'h', 'e', 'x'], ['l', 'd', 'n', 's'], ['r', 't', 'f', 'p'], ['k', 'g', 'c', 'j']]
3ce1732c905fe827ee9fecc60965480e -> [['b', 'z', 'e', 'a'], ['w', 'v', 'k', 'i'], ['h', 't', 'x', 'l'], ['q', 's', 'm', 'j']]
656c4adb83d9aefbbc5cbf77a0838769 -> [['h', 'o', 'f', 'e'], ['q', 's', 'b', 'g'], ['r', 'k', 'j', 't'], ['y', 'x', 'p', 'l']]
cfc5286769e309f08c9ab0c92a5e4b1a -> [['x', 's', 'c', 't'], ['k', 'q', 'y', 'z'], ['u', 'l', 'n', 'r'], ['b', 'g', 'w', 'j']]
2ef531dcc530f560a89e0f735e180a37 -> [['d', 't', 's', 'p'], ['g', 'u', 'o', 'z'], ['v', 'm', 'b', 'a'], ['k', 'f', 'e', 'x']]
19ed994924d8f523f12047549971a906 -> [['p', 'x', 'o', 'i'], ['z', 'v', 'w', 'e'], ['g', 'j', 'm', 'r'], ['u', 'q', 'a', 'y']]
773aab9190ecf691cfcd3c2729edd4ee -> [['p', 'd', 'r', 'w'], ['q', 'x', 'u', 'c'], ['e', 'g', 'n', 'h'], ['o', 'm', 'z', 'i']]
d4f6a325e7a93a85ebd674f2d961bfbc -> [['w', 'o', 't', 's'], ['k', 'p', 'a', 'x'], ['y', 'm', 'b', 'u'], ['j', 'd', 'l', 'h']]
980bd5ae71961de676a94d5d2b3cf049 -> [['r', 'x', 'e', 't'], ['f', 'q', 'y', 'i'], ['h', 'g', 'l', 'a'], ['p', 'o', 'n', 'd']]
44e577ac0e76c4c6b8547843d0f6f53e -> [['i', 'm', 'y', 'q'], ['h', 'v', 'b', 'f'], ['l', 'n', 'g', 'k'], ['z', 'c', 't', 'p']]
af0f4e3cad3c79ac54e0b2a856ee7720 -> [['b', 'f', 'r', 'c'], ['m', 'o', 'a', 'n'], ['x', 'y', 'd', 'l'], ['v', 'g', 'e', 'j']]
01ac7058edd27f0427c7ad1a5863774e -> [['v', 'd', 't', 'r'], ['l', 'y', 'o', 'z'], ['g', 'f', 'k', 'b'], ['s', 'u', 'j', 'a']]
1fafe9455265ac22024ce89d83e860df -> [['p', 'y', 'u', 'g'], ['l', 'b', 'm', 'z'], ['k', 'a', 'x', 't'], ['q', 'j', 'h', 'c']]
d2bfc2af540af826d01a08a0ef127b59 -> [['c', 'u', 'n', 'l'], ['f', 'q', 'p', 'a'], ['m', 'e', 't', 'y'], ['x', 'b', 'j', 's']]
873258bb442e3efea1b0c0ed8c64bbf9 -> [['o', 'b', 'd', 'v'], ['l', 't', 'f', 'r'], ['q', 'x', 'j', 'p'], ['g', 'c', 'a', 'k']]
11b41ab1e0e54c06023a704cc0c71794 -> [['k', 'r', 'x', 'y'], ['p', 'i', 'f', 'g'], ['u', 'h', 'z', 't'], ['d', 'q', 'v', 'c']]
77ec6fe74bc6f149759465fded28d087 -> [['b', 'y', 'i', 'h'], ['u', 't', 'q', 'x'], ['f', 'w', 'g', 'o'], ['n', 'd', 'j', 'l']]
dcf15b7187edab061077988b98f2940d -> [['t', 'i', 'v', 'm'], ['d', 'r', 'q', 'f'], ['n', 'j', 'e', 's'], ['h', 'o', 'a', 'c']]
eb5480cebd455ac940bb08da3757016e -> [['v', 'd', 'x', 'q'], ['n', 'u', 'o', 'r'], ['m', 'c', 'w', 'f'], ['l', 'j', 'a', 'b']]
9ec84a473093108fb34d5140eaf18f8f -> [['o', 'u', 'n', 'p'], ['c', 'h', 'r', 'v'], ['t', 'l', 'k', 'y'], ['s', 'm', 'f', 'z']]
32f20e546c509b932340d6ab06e58490 -> [['g', 'w', 'e', 'y'], ['v', 'r', 'k', 'i'], ['m', 'x', 'c', 'q'], ['j', 'l', 'a', 'n']]
af408963f136f3b2372a7a798ff810b2 -> [['z', 'e', 'f', 'o'], ['y', 'b', 'r', 'j'], ['w', 'a', 's', 'd'], ['m', 'x', 'v', 'l']]
4f78cbc0043289f3a6eafc3e6e3a5ba6 -> [['y', 'a', 'r', 'x'], ['z', 'v', 'i', 'd'], ['t', 'h', 'o', 'm'], ['s', 'b', 'p', 'u']]
c331cfe240903e387a4edc5b446e7a7d -> [['o', 'e', 'w', 'u'], ['c', 'f', 'a', 't'], ['i', 'n', 'y', 'x'], ['m', 'q', 'b', 'g']]
5f17ed72f624f18fffe9e88f658ac802 -> [['r', 't', 'u', 'z'], ['d', 'm', 'b', 'h'], ['x', 'a', 'y', 'o'], ['k', 'e', 'n', 'l']]
b8d60445553a20fca2e45ee8c7f54a8c -> [['j', 'k', 'z', 'd'], ['y', 'o', 'g', 'f'], ['c', 'b', 'q', 'i'], ['h', 'p', 'a', 'l']]
ac1c44bbb120e5a788dbcf2bfa8c1f5a -> [['o', 'f', 'g', 'm'], ['v', 'j', 's', 'x'], ['d', 'u', 'z', 'c'], ['b', 'l', 'a', 'q']]
4c8ce6e770624ba02857f38a83a14502 -> [['h', 'n', 'g', 'd'], ['x', 'r', 'q', 'a'], ['f', 'w', 'i', 'z'], ['o', 's', 'j', 'p']]
b6712b1f78eb0fe8323303a8204fe201 -> [['g', 'y', 'w', 'k'], ['l', 'i', 'f', 'p'], ['u', 'v', 'a', 'm'], ['q', 'h', 't', 'o']]
9b6ffb06b75ba84c4918e19e2934179b -> [['y', 'p', 'a', 'o'], ['q', 'd', 'e', 'u'], ['w', 'b', 'm', 'v'], ['t', 'f', 'j', 'i']]
8eb8cc7dec37a11b6ef5b34a924f3e0b -> [['k', 'q', 'b', 'g'], ['h', 's', 'm', 'u'], ['d', 'l', 'y', 'e'], ['p', 'i', 'z', 'x']]
7b35ca18b981a78cd67e911e74bb4d3f -> [['n', 'x', 'i', 'j'], ['h', 'w', 'c', 'z'], ['b', 'f', 'q', 'y'], ['k', 'e', 'u', 'm']]
a684ce3a07e64cd82990df8bd4bb3f1b -> [['q', 'v', 'l', 'j'], ['d', 'm', 't', 'a'], ['b', 's', 'n', 'w'], ['y', 'u', 'o', 'i']]
9329d39d7f1a1dea414a691ca7a77509 -> [['y', 'k', 'f', 'a'], ['s', 'm', 'v', 'n'], ['o', 'i', 'h', 'j'], ['p', 'w', 'q', 'l']]
ba662a2dd980f48cd89be9bcafeb5335 -> [['b', 'a', 'l', 'g'], ['s', 'x', 'y', 'z'], ['n', 'i', 'j', 'e'], ['q', 'm', 'v', 'f']]
3d354507332956843c6f6698dc39d945 -> [['j', 'l', 'd', 's'], ['i', 'z', 'u', 'r'], ['p', 'c', 'h', 'x'], ['e', 'a', 'n', 'y']]
422342fdfe02127204fa4d88c17f45aa -> [['g', 'v', 'd', 'y'], ['h', 'a', 'b', 'w'], ['q', 'n', 's', 'j'], ['t', 'o', 'r', 'f']]
0a898964485bd01213a2ef1e490ffdcf -> [['c', 'u', 's', 'q'], ['n', 't', 'k', 'a'], ['p', 'j', 'd', 'o'], ['y', 'f', 'l', 'm']]
0af3e3aaa38c83a532ec5d1960a9753d -> [['e', 'j', 't', 'x'], ['i', 'm', 'n', 'f'], ['z', 'p', 'r', 'o'], ['u', 'w', 'c', 'k']]
40f392056c7f5883b1516501c0c2f74d -> [['y', 'p', 'g', 't'], ['o', 'z', 'n', 'l'], ['d', 'v', 'h', 'c'], ['f', 'q', 's', 'a']]
0beb1a238fc5eb40700cde5b66facc69 -> [['u', 'z', 'p', 'w'], ['f', 'h', 'c', 'n'], ['y', 'b', 'm', 'v'], ['g', 'l', 't', 'd']]
71d44fdfb3935a180cfcc85ecfa6439c -> [['m', 'i', 'u', 'j'], ['e', 'y', 'p', 't'], ['q', 'o', 'd', 'f'], ['v', 's', 'a', 'k']]
68b532657f6dc1eaa5d14c0fb04264a3 -> [['d', 'k', 'h', 'w'], ['i', 'x', 'v', 's'], ['j', 'f', 'e', 'c'], ['y', 'l', 'a', 'r']]
8e9c1f093a254cba9d34fc6e2d55b449 -> [['v', 'p', 'q', 'i'], ['t', 'b', 'g', 'y'], ['e', 'r', 'l', 'a'], ['c', 'k', 'j', 'z']]
942bd6079ae4cc90a8206f007905c6dc -> [['j', 'a', 'i', 'g'], ['q', 'd', 'f', 'e'], ['p', 'n', 'l', 'm'], ['k', 'v', 'y', 's']]
667f0dd58336d3729d19d4b0a701f406 -> [['s', 'k', 'y', 'r'], ['v', 'z', 'j', 'a'], ['q', 'm', 't', 'x'], ['g', 'n', 'h', 'p']]
8cb26561c1b1fab26b1619f2cf7c7f1c -> [['d', 'q', 'v', 'l'], ['b', 'm', 'k', 'w'], ['x', 'u', 'f', 'z'], ['c', 'a', 'g', 'e']]
ac25c8cdab2254a3b9d0c04119d9e5da -> [['u', 'r', 'h', 'x'], ['i', 'g', 'v', 'j'], ['l', 't', 'm', 'q'], ['b', 'c', 'w', 'f']]
1dfdbaebb885cafc930cf40700d00c66 -> [['i', 'x', 'b', 't'], ['m', 'f', 'j', 'z'], ['l', 'd', 'u', 'y'], ['g', 'h', 'n', 's']]
16ca5d97b16c5357ff64bfb921c2aa21 -> [['v', 'p', 'h', 't'], ['z', 's', 'm', 'k'], ['o', 'u', 'f', 'j'], ['a', 'b', 'e', 'r']]
3da604372ab62bcdd56b7b3734f757a7 -> [['g', 'h', 'j', 'w'], ['i', 'o', 'l', 'm'], ['s', 'a', 'u', 'k'], ['d', 't', 'z', 'y']]
5d635a597c7a6b03e7d5c4086fee8b64 -> [['t', 'g', 'u', 'h'], ['e', 'o', 'p', 's'], ['c', 'i', 'j', 'd'], ['v', 'n', 'w', 'x']]
78542836442e11bdbd64b4e08445b1f4 -> [['g', 'j', 'i', 'v'], ['k', 'y', 'e', 'p'], ['m', 't', 'h', 'f'], ['r', 'c', 'x', 'o']]
643c17e832c4b6580d8e9b01b9f46427 -> [['v', 'h', 'g', 'o'], ['i', 'r', 'z', 'n'], ['d', 'w', 'c', 'q'], ['k', 'y', 'f', 'm']]
ed22c62f68ff7706d401efc7bd795739 -> [['n', 's', 'q', 'x'], ['f', 't', 'b', 'v'], ['w', 'a', 'y', 'c'], ['k', 'm', 'u', 'h']]
3713fff5ec7925051a18d9cdc3b82541 -> [['m', 't', 'k', 'd'], ['e', 'i', 'g', 'l'], ['n', 'u', 'x', 'j'], ['r', 'c', 'h', 'p']]
9be500c91e01435e10fd68120ba1edd5 -> [['h', 'y', 'o', 'e'], ['b', 'f', 'v', 'w'], ['z', 'j', 'r', 't'], ['c', 'p', 'q', 's']]
ceb5505878f4db12bc3855c54f0f8f04 -> [['r', 'i', 'g', 'q'], ['t', 'v', 'm', 'o'], ['h', 'u', 'e', 'c'], ['p', 'b', 'z', 'l']]
f22f3a9df744f9871ef93457c364b2e5 -> [['i', 'm', 'p', 'j'], ['d', 'q', 'n', 'g'], ['h', 'l', 'b', 'v'], ['w', 'o', 'a', 'f']]
6f36efe4047b5de678be327a400ec706 -> [['o', 'b', 'g', 'h'], ['c', 's', 'p', 'f'], ['e', 'k', 'q', 'x'], ['m', 'r', 'w', 'u']]
60e3be81407b7a6e09e06f0dea4a8466 -> [['p', 't', 'u', 'x'], ['i', 'y', 'd', 'a'], ['k', 'e', 'j', 'q'], ['z', 'c', 'r', 's']]
7f27a810d9560ed57a8b1353d2ad0332 -> [['d', 'k', 'u', 'z'], ['q', 'n', 'm', 'y'], ['b', 'h', 'r', 'w'], ['f', 'i', 'g', 't']]
f56d35ea4f16cfdbaf86492d9b01c87a -> [['y', 'g', 'x', 'f'], ['r', 'e', 'p', 'u'], ['d', 'l', 'q', 't'], ['a', 'n', 'h', 'i']]
a31fc3f41aa1167f1cdf2908cbe57798 -> [['e', 'g', 'a', 'k'], ['f', 's', 'b', 'z'], ['w', 'd', 'x', 'i'], ['o', 'h', 'n', 'j']]
c23155977732d0e0bc8401db4a9bfe69 -> [['l', 'x', 's', 'm'], ['v', 'z', 'e', 'w'], ['q', 'f', 'r', 'p'], ['c', 'u', 'j', 'g']]
a0a6619791cb250eb2093007243e7d88 -> [['w', 'j', 'b', 'z'], ['a', 'x', 'd', 'k'], ['e', 's', 'y', 'c'], ['i', 'f', 'n', 'u']]
381ad15ea1e01fe1b1ee7861ff433f72 -> [['r', 'k', 'w', 'j'], ['h', 'x', 'n', 'o'], ['l', 'a', 'd', 'm'], ['q', 's', 'e', 'z']]
dcdc7305a1a1008fd25c265c24ee0ce6 -> [['n', 'o', 'p', 'l'], ['g', 'd', 'f', 'h'], ['w', 't', 'b', 'e'], ['k', 'a', 's', 'z']]
273d6afe4ef25731b036de3a0f432a69 -> [['b', 't', 'p', 'g'], ['f', 'j', 'w', 's'], ['l', 'x', 'q', 'k'], ['i', 'c', 'u', 'v']]
17d25c46b208a5ce524b14c93bdf4016 -> [['t', 'c', 'u', 'y'], ['l', 'i', 'n', 'v'], ['h', 'z', 'b', 'x'], ['o', 'd', 'w', 'a']]
4f12b3637ec80c4298e8930c96642f91 -> [['m', 'p', 'f', 'q'], ['j', 'i', 'k', 'o'], ['e', 'r', 's', 'g'], ['c', 'n', 'v', 'z']]
6fa380ec8aeed18fa447d6c25cee3a8a -> [['c', 'i', 's', 'w'], ['k', 'r', 'g', 'b'], ['f', 'v', 'p', 't'], ['j', 'm', 'x', 'a']]
7b132334d34d1605582c213b9b4591fe -> [['v', 'l', 'e', 'h'], ['i', 'j', 't', 'c'], ['x', 'p', 'r', 'w'], ['z', 'q', 'd', 'u']]
329e271503713c124b090a83505114c7 -> [['t', 'y', 'j', 'b'], ['r', 'q', 'c', 'd'], ['s', 'h', 'p', 'x'], ['i', 'f', 'g', 'z']]
31e6a72faa302b6daaecfd87ffd86120 -> [['f', 'd', 's', 'i'], ['l', 'a', 'x', 'e'], ['v', 'z', 'n', 'b'], ['w', 'u', 'p', 'c']]
cc16c5d83dbf7d00bf7b357151e76cb1 -> [['k', 'p', 'y', 'q'], ['u', 'a', 'm', 'v'], ['n', 'i', 'o', 'b'], ['g', 't', 'c', 'l']]
fe1b92ce972066ee67e47cbb4c4fb29c -> [['g', 'f', 'o', 'r'], ['s', 'a', 'm', 'c'], ['p', 'i', 'x', 'l'], ['v', 'h', 'd', 'y']]
0c91eb540cba038e832d6628f1026c0b -> [['q', 'u', 'b', 'a'], ['h', 'c', 't', 'd'], ['x', 'p', 'z', 'r'], ['n', 's', 'g', 'e']]
62ed33b040da5cebb4c2b7517e610db4 -> [['e', 'h', 'q', 'u'], ['s', 'i', 'k', 't'], ['j', 'm', 'y', 'o'], ['r', 'c', 'z', 'd']]
1524fb1aa5043ec7b409ab2e4d7094a9 -> [['m', 'p', 'n', 'i'], ['y', 'r', 'x', 't'], ['j', 'h', 'b', 'z'], ['q', 'l', 'w', 's']]
a6ce4535a18f14ac4919dc4758da20fc -> [['w', 'v', 'f', 'd'], ['r', 'm', 'z', 'u'], ['s', 't', 'x', 'e'], ['n', 'b', 'c', 'y']]
0e669d5f1b195b1d5806f037234ad352 -> [['t', 'b', 's', 'k'], ['o', 'v', 'g', 'u'], ['l', 'y', 'd', 'h'], ['q', 'p', 'j', 'a']]
e55a42658c110218c4812fb75f1a6a6b -> [['v', 'i', 'p', 'x'], ['r', 'o', 'j', 'z'], ['h', 'y', 's', 'm'], ['c', 'b', 't', 'd']]
b3dc34ba27cdc472d4046cf3c6cb4a7b -> [['p', 'x', 'v', 'n'], ['h', 'c', 'f', 'j'], ['r', 'z', 'a', 't'], ['b', 'd', 'k', 'y']]
f65f11a24c0142375063219f9da5b53f -> [['n', 'z', 'f', 'c'], ['a', 'w', 'e', 'g'], ['x', 'p', 'd', 'q'], ['m', 'u', 'l', 's']]
b86785667f101ec61f3f716fbd9d7629 -> [['o', 'f', 'd', 'x'], ['r', 'k', 'v', 'm'], ['c', 'z', 'j', 'q'], ['s', 'u', 'a', 'h']]
3d89b5aa416b97873d332fe4d1384425 -> [['r', 'q', 'a', 'e'], ['v', 't', 's', 'k'], ['h', 'o', 'x', 'p'], ['f', 'w', 'g', 'i']]
